aid,similarity_baseline
128007,"[128339, 128947, 128672, 129151, 128799, 128404, 129250, 128159, 128276, 128145, 128708, 128416, 129017, 128391, 129138, 128082, 129378, 128716, 128128, 127968, 128999, 129118, 128065, 128029, 129885, 128596, 128390, 129300, 128484, 128197, 128114, 128981, 128646, 128032, 127888, 128873, 128440, 129356, 128564, 128024, 128967, 129243, 129232, 128910, 127936, 128046, 128508, 128475, 128148, 128757, 128890, 128871, 128588, 129259, 128315, 128270, 128813, 128205, 129345, 128260, 128848, 128030, 128710, 128087, 128590, 128663, 128915, 129308, 128275, 129332, 129166, 128695, 129244, 128573, 128985, 128379, 128879, 129024, 128293, 129319, 128429, 128090, 129078, 128995, 128653, 129020, 128412, 129237, 128166, 127978, 128351, 129063, 128927, 129016, 129293, 128611, 127993, 128619, 128704, 128151]"
128008,"[128076, 127995, 129302, 129277, 128624, 128507, 128045, 129190, 127886, 128073, 128322, 129021, 127994, 128270, 129212, 127926, 129404, 128503, 128421, 128314, 128505, 128798, 129402, 128096, 128264, 129048, 129097, 129027, 128330, 128000, 128627, 128694, 129240, 127981, 128761, 128438, 130168, 128064, 127972, 128217, 127884, 129045, 128954, 129076, 128201, 128223, 129245, 128085, 129180, 128784, 128814, 129389, 128162, 127985, 128334, 129052, 128051, 128184, 128285, 128010, 128671, 128114, 127916, 128975, 129193, 127965, 128075, 127876, 129305, 129420, 128647, 128433, 129081, 128379, 128993, 128676, 129114, 128115, 128666, 128106, 128071, 129126, 128728, 129329, 128790, 128053, 128195, 128960, 128288, 128472, 128513, 128515, 128263, 129017, 128536, 128864, 128074, 128300, 128462, 128418]"
128009,"[129294, 128400, 128952, 129327, 128033, 128977, 128216, 128883, 127934, 128449, 128253, 129195, 129099, 128199, 128150, 128628, 129108, 129152, 128482, 129182, 127973, 128343, 128152, 128805, 128797, 128332, 128028, 127862, 128169, 128533, 128550, 128839, 127996, 129328, 127998, 128858, 128238, 128319, 127992, 129264, 128005, 128183, 129175, 128919, 127999, 129145, 128014, 128102, 128850, 128309, 128662, 128891, 128422, 129132, 128775, 128426, 128811, 128822, 128935, 128278, 129322, 128610, 128268, 127904, 128968, 127890, 129065, 128269, 128338, 128751, 128242, 128650, 128973, 128767, 128881, 128837, 128547, 128657, 129268, 129247, 129080, 128986, 128553, 128446, 128353, 128699, 127948, 128472, 128385, 128266, 128615, 129204, 128686, 128460, 128333, 128351, 129164, 129325, 128523, 128256]"
128010,"[128995, 128165, 128796, 128815, 128449, 127939, 128745, 128740, 128482, 128615, 129188, 128589, 128888, 128651, 128385, 128156, 129099, 127925, 128691, 128460, 128166, 128825, 128894, 128382, 128650, 128936, 128778, 128031, 129307, 129382, 128636, 128563, 129328, 128112, 128434, 128178, 129308, 127870, 128872, 129175, 128746, 128646, 128483, 128222, 128812, 128474, 128319, 129131, 129176, 128351, 129151, 127967, 128110, 129232, 128121, 128426, 128427, 128736, 128556, 128710, 128610, 128771, 128943, 127860, 128596, 127979, 127977, 128848, 129354, 128024, 128822, 129173, 128619, 127968, 128086, 129421, 129108, 128225, 128101, 127853, 128107, 127854, 127996, 127945, 128253, 128429, 129000, 128616, 128022, 129026, 129170, 129118, 128526, 128760, 129353, 128192, 128951, 128164, 128767, 128595]"
128011,"[127941, 128405, 128089, 128866, 128129, 128815, 128110, 129888, 127918, 128685, 128872, 128429, 128274, 129205, 128393, 128365, 128746, 129381, 128415, 128483, 128651, 127854, 127925, 128192, 129354, 128691, 128757, 129173, 129004, 128031, 129011, 128918, 129210, 128767, 129170, 128636, 128225, 128741, 128140, 128121, 128785, 128904, 128178, 129417, 128439, 129350, 128116, 128170, 128499, 129292, 128535, 128371, 128807, 128556, 129403, 128103, 128399, 129067, 128936, 128518, 128482, 128528, 128481, 128290, 129345, 128635, 129348, 129186, 128879, 127905, 129340, 128172, 128375, 127883, 128740, 128609, 128877, 128538, 129131, 129176, 129229, 128327, 129331, 128086, 128594, 128148, 128596, 129317, 127968, 129261, 129046, 128657, 129349, 127939, 128778, 128029, 128534, 127978, 128646, 128490]"
128012,"[129380, 128646, 128959, 128440, 127871, 127979, 129231, 129293, 129397, 129232, 128806, 128005, 128653, 129378, 129192, 129138, 128313, 128200, 128596, 128492, 129299, 128422, 128384, 128119, 129357, 128563, 128999, 129284, 129383, 129258, 129250, 127909, 128001, 128417, 128955, 129244, 128595, 129152, 129421, 128211, 127867, 128905, 129118, 129237, 128432, 128253, 127998, 127950, 128382, 128848, 128222, 128710, 128391, 128238, 128319, 128590, 128736, 128981, 129405, 128947, 128969, 128248, 129300, 128707, 128368, 129016, 128621, 129132, 128230, 128831, 129400, 128293, 128988, 129413, 129287, 129222, 129084, 128256, 128995, 128662, 128260, 127880, 128556, 128456, 128760, 128287, 129377, 128645, 128484, 129394, 128589, 128024, 128903, 128854, 129108, 129412, 128428, 129396, 128962, 129151]"
128013,"[128761, 128114, 127972, 128011, 128270, 128095, 128421, 129395, 128582, 128555, 128983, 127935, 129097, 128552, 128814, 127876, 129048, 127994, 128115, 128288, 128134, 128624, 128671, 129020, 128948, 128658, 128010, 128205, 128694, 129105, 128790, 128573, 128527, 127991, 128995, 129047, 127985, 128201, 128300, 129111, 128298, 128515, 128510, 129255, 130353, 127926, 128954, 128745, 128045, 127851, 128827, 128505, 128910, 128217, 129215, 127982, 129027, 128579, 128380, 128536, 128362, 128548, 129015, 128721, 128438, 128013, 129277, 128065, 129114, 129245, 128513, 127959, 127914, 128864, 127995, 128722, 128926, 129235, 128545, 128688, 127908, 129420, 128639, 129302, 128507, 128076, 129329, 129280, 128191, 128503, 128970, 128549, 128473, 128504, 128574, 128450, 128198, 129198, 128917, 128322]"
128014,"[128291, 128759, 128597, 128422, 128819, 128364, 129353, 128384, 128589, 129425, 128382, 128969, 128662, 128458, 128420, 129054, 129345, 128238, 129358, 128968, 128929, 128030, 128717, 129343, 128469, 129387, 129412, 128436, 127970, 129152, 129486, 128978, 128606, 128572, 128146, 129378, 128155, 129022, 128345, 127909, 129136, 128867, 128869, 128495, 129293, 129390, 128791, 129080, 128707, 129174, 128033, 129159, 128260, 129400, 128896, 128935, 129112, 128951, 128021, 128313, 128526, 127933, 128718, 129357, 128660, 128387, 128729, 129231, 128854, 129386, 128898, 129421, 129232, 127979, 128224, 128404, 128596, 128492, 128315, 128328, 128082, 128668, 128675, 129258, 128659, 128560, 128452, 127858, 129382, 128848, 128755, 129132, 129108, 128015, 129237, 128825, 128119, 129308, 128824, 128062]"
128015,"[128356, 129358, 128681, 128015, 128740, 128452, 128326, 128894, 128225, 128585, 129382, 128112, 128058, 128632, 128166, 128482, 128385, 127854, 128483, 127941, 129175, 128702, 129121, 129025, 128350, 128599, 128327, 128447, 128449, 128677, 128178, 128218, 128110, 128266, 128179, 128616, 129307, 129421, 128434, 128427, 127925, 128995, 128678, 128156, 128171, 129375, 128796, 128746, 128129, 127939, 129292, 128606, 128248, 128733, 128691, 128024, 128517, 127996, 128644, 129132, 129159, 128872, 129357, 128495, 128439, 129026, 128135, 128888, 128575, 128823, 128811, 128771, 129232, 128224, 128866, 128815, 128061, 128538, 128576, 128825, 128119, 128163, 128703, 128460, 129313, 127853, 128978, 128556, 129000, 128022, 129345, 127918, 129252, 128572, 128216, 128651, 128165, 128486, 128090, 128569]"
128016,"[129046, 128140, 129030, 128027, 128744, 128518, 129381, 128904, 128103, 128877, 128866, 128274, 128767, 128635, 128535, 128405, 128872, 128657, 128534, 128192, 129011, 129131, 129176, 128528, 127918, 127941, 128594, 128089, 129186, 128416, 128371, 128685, 128031, 129349, 128497, 127870, 128757, 129173, 128711, 129110, 129213, 129403, 129229, 128170, 128057, 128007, 128241, 128393, 128415, 128815, 128110, 129417, 127850, 129207, 129331, 127854, 128439, 129210, 129888, 129194, 129348, 129363, 127937, 129205, 129192, 128741, 128879, 128538, 128129, 128636, 128412, 129206, 129170, 128225, 129004, 128785, 128275, 128918, 128581, 128490, 128177, 128780, 127883, 129335, 127945, 128683, 128482, 128365, 129029, 128481, 128434, 128290, 128778, 128499, 129099, 128821, 128807, 128714, 127951, 129424]"
128017,"[128866, 128393, 128533, 129164, 129173, 128110, 128567, 128657, 128192, 128482, 128541, 128434, 129310, 128497, 128170, 129005, 128531, 128872, 128101, 128089, 127941, 129186, 128037, 128636, 128057, 129131, 129176, 129381, 128538, 129417, 129348, 129888, 128977, 128563, 128014, 127945, 128684, 128534, 128060, 128015, 127939, 128904, 129353, 128744, 128815, 128447, 128483, 128635, 129099, 128778, 128121, 128662, 128140, 128740, 128616, 128343, 128772, 129046, 128225, 127996, 128854, 128518, 128877, 128148, 128685, 128311, 128129, 128615, 129034, 128319, 128537, 128460, 129110, 127899, 128474, 129328, 128392, 127850, 129349, 128405, 128370, 129261, 128811, 127854, 128216, 128415, 127872, 129363, 128332, 129170, 129011, 127860, 128767, 128561, 129213, 127918, 128024, 128746, 127942, 129085]"
128018,"[128541, 128482, 128740, 128616, 128615, 128650, 128449, 128015, 128460, 128778, 128112, 128290, 129099, 127977, 128872, 128636, 128534, 128936, 128635, 129188, 129340, 128894, 128110, 128977, 129403, 128434, 128192, 128351, 128685, 129164, 128563, 128170, 129186, 129421, 128745, 127939, 129207, 128567, 128165, 128684, 128406, 129034, 128796, 128871, 128531, 128370, 129173, 128646, 128710, 128533, 128163, 129310, 128815, 128628, 128651, 129417, 128101, 128166, 129328, 129118, 129196, 129313, 128311, 128022, 127978, 128995, 127854, 128343, 128122, 127905, 127968, 129065, 128178, 129141, 129382, 128691, 129378, 128854, 127945, 128148, 128447, 129108, 128169, 128440, 128670, 128429, 128415, 127870, 128771, 128332, 129175, 129353, 128518, 129256, 128319, 127941, 129194, 129888, 128850, 129354]"
128019,"[128186, 129083, 127858, 128509, 128661, 127922, 129126, 128470, 128363, 128703, 128436, 128896, 128476, 128929, 128219, 128123, 128544, 127953, 128658, 128632, 128659, 128588, 127912, 128419, 128046, 129243, 128373, 129230, 129166, 128713, 128135, 128350, 128452, 128573, 129228, 128108, 128231, 128655, 128114, 128623, 129330, 129078, 129398, 128568, 128364, 128547, 128764, 128545, 128688, 128572, 127876, 128127, 128469, 128491, 129203, 128582, 128326, 129174, 128179, 129255, 128972, 128819, 128639, 129358, 128315, 127979, 128732, 128569, 128698, 129007, 128475, 128637, 128306, 128579, 128197, 129018, 128244, 129419, 128065, 128515, 128761, 128218, 128379, 128759, 128717, 129411, 128058, 128136, 128380, 128288, 127880, 129365, 128205, 128211, 127950, 129260, 129384, 128562, 128951, 128498]"
128020,"[128806, 129022, 128253, 129152, 128848, 128905, 129231, 129299, 129244, 128937, 129383, 128926, 128102, 128959, 128458, 128942, 128595, 128821, 128883, 128805, 128549, 128822, 129063, 128005, 128973, 128211, 129169, 128853, 129132, 128417, 130688, 129195, 129293, 128422, 128660, 128362, 129320, 128440, 129272, 128260, 129380, 127998, 128625, 128544, 129091, 129333, 128038, 128318, 129146, 127909, 128568, 128824, 128378, 128951, 128063, 128969, 127951, 128988, 127887, 129108, 128050, 129019, 128590, 128352, 127871, 128281, 129378, 128604, 128432, 128927, 128105, 127992, 128705, 128200, 128935, 129203, 129016, 127948, 128237, 128446, 129397, 128120, 128330, 128902, 128062, 128995, 128227, 128504, 128834, 128152, 128449, 128150, 128212, 128141, 128879, 128981, 128256, 129192, 128830, 128354]"
128021,"[128632, 128058, 128179, 128585, 128350, 129252, 129026, 129025, 129166, 128658, 128135, 128702, 128655, 128978, 128452, 128123, 128218, 129382, 128419, 129260, 128588, 128517, 128156, 128573, 128929, 127860, 128248, 129230, 128677, 128599, 129188, 128326, 128771, 128681, 128486, 128575, 128476, 128112, 128894, 128224, 129374, 129421, 128650, 129358, 128015, 128570, 128327, 128703, 129313, 129432, 128022, 128197, 128163, 128644, 129243, 127967, 128576, 128403, 129159, 128615, 128732, 128475, 129232, 128127, 129375, 127939, 128591, 129354, 128545, 128688, 128266, 129267, 129078, 128244, 128691, 128122, 128733, 128356, 128171, 127888, 128568, 128823, 128651, 127925, 129227, 129151, 129000, 128194, 128373, 129183, 129049, 128412, 128569, 128698, 129007, 129237, 127854, 128180, 127978, 128166]"
128022,"[129299, 129397, 129334, 128675, 128422, 129231, 128938, 129486, 128951, 129412, 128826, 128660, 128935, 129146, 129169, 128467, 129296, 129400, 128458, 129414, 129311, 129287, 129244, 129237, 129399, 128432, 129387, 128049, 128033, 129124, 128955, 128190, 128318, 129343, 127950, 128752, 129330, 128742, 128738, 128729, 129258, 127861, 128902, 128921, 128707, 128211, 128550, 129393, 128368, 129132, 129273, 128806, 129394, 129342, 129970, 128253, 128748, 128979, 128968, 127873, 129357, 128701, 129392, 128001, 128417, 128880, 128824, 127871, 129051, 128926, 129084, 128544, 128237, 128316, 128319, 129054, 128258, 129411, 129016, 128048, 129385, 129286, 128988, 127909, 128402, 128693, 128645, 128352, 129272, 128709, 128465, 129383, 129333, 128568, 128063, 129217, 129152, 128141, 129074, 129364]"
128023,"[129324, 129414, 129334, 128738, 129352, 129311, 128826, 128909, 128049, 128124, 128782, 128604, 128748, 128791, 128466, 127873, 128397, 129124, 129079, 129269, 128465, 129135, 129315, 128701, 128841, 129397, 128742, 127950, 129407, 129385, 129343, 128860, 128245, 128422, 129296, 128660, 129400, 129287, 129057, 128902, 129387, 129178, 128220, 128979, 128817, 128921, 129286, 128190, 128675, 129175, 128968, 128752, 129342, 128618, 129076, 128760, 128951, 127943, 129174, 129411, 128467, 128203, 129388, 127852, 127923, 128729, 128925, 128041, 129393, 129355, 129299, 128960, 129130, 129272, 129970, 128933, 129237, 129356, 129231, 129279, 128230, 127970, 129386, 128006, 128695, 129033, 128324, 128833, 128880, 128352, 128428, 128750, 128033, 128577, 128550, 129273, 128539, 129037, 129366, 128781]"
128024,"[128996, 129381, 127918, 128031, 128140, 128434, 128635, 127914, 128393, 129029, 129030, 128042, 129335, 128711, 129210, 128899, 127989, 128528, 128904, 128405, 128866, 128657, 128551, 128110, 128192, 129348, 128682, 128374, 127941, 128581, 128872, 128508, 128535, 128027, 128636, 128741, 128594, 129011, 128170, 128274, 128439, 129173, 129363, 129046, 128371, 128744, 129350, 128103, 128159, 127854, 128022, 129164, 128441, 128344, 128129, 128709, 129186, 128019, 129085, 128844, 128821, 129377, 128506, 129170, 128776, 128497, 128654, 128697, 128890, 128482, 129181, 129042, 128877, 128304, 129131, 129176, 129034, 128037, 128007, 128525, 128216, 128612, 128121, 129310, 128651, 129340, 129888, 128024, 128370, 128368, 127925, 127971, 128490, 128275, 128095, 128690, 128089, 129192, 128746, 129396]"
128026,"[128518, 127968, 129403, 129207, 129206, 128744, 129194, 128534, 129381, 127941, 128148, 129046, 129317, 129011, 128877, 129004, 129205, 129138, 128499, 128027, 128371, 129186, 129331, 128031, 128535, 128343, 128393, 129222, 128103, 127945, 128767, 128646, 128785, 128778, 127978, 128405, 129030, 128685, 128140, 128904, 128416, 128484, 128110, 129229, 129888, 128274, 129335, 128866, 128596, 129378, 128962, 128440, 128439, 128170, 128365, 128815, 128192, 128710, 128159, 128563, 129349, 129118, 128708, 129210, 128129, 128528, 128057, 127937, 128711, 128635, 127854, 128757, 128691, 128947, 129141, 127918, 127925, 129099, 128121, 129232, 127883, 128538, 129173, 129192, 128339, 127850, 129354, 129164, 128434, 128593, 129340, 128101, 128651, 128390, 128890, 129363, 128370, 128399, 128812, 128225]"
128027,"[128073, 128330, 128076, 129277, 128926, 128096, 128085, 128409, 128074, 128284, 129339, 129107, 129402, 127926, 129126, 128953, 127995, 129209, 129420, 127987, 129272, 129240, 128322, 128162, 128361, 127957, 128418, 128547, 129079, 128676, 127875, 129276, 128648, 129279, 128975, 129179, 129104, 128124, 128035, 128281, 128421, 128604, 128064, 128297, 128909, 128334, 128020, 128623, 130168, 128647, 128010, 128265, 128049, 128507, 127863, 128252, 128798, 128762, 129404, 128367, 127950, 128285, 129306, 128075, 127891, 128919, 128802, 129302, 128362, 128627, 128964, 128960, 129165, 128450, 127916, 127952, 129411, 129311, 128013, 129212, 128044, 129027, 128318, 129970, 128472, 129220, 129316, 128407, 129389, 129155, 128201, 128324, 128453, 128905, 129091, 128914, 127873, 128660, 127886, 127985]"
128028,"[129046, 129381, 128027, 128140, 128767, 128518, 128904, 128103, 128866, 128405, 128535, 128497, 128744, 128274, 129030, 129011, 128872, 128528, 128877, 127941, 128757, 128192, 128534, 129131, 129176, 127918, 127870, 128657, 128371, 129229, 128635, 128031, 128416, 128089, 129403, 128685, 129186, 128815, 128439, 127854, 129349, 128129, 129205, 127850, 129173, 128110, 128594, 128241, 128741, 128538, 128170, 128746, 128879, 128275, 129210, 129331, 128490, 128393, 128007, 128429, 129417, 128177, 127937, 128225, 128390, 129888, 128019, 128711, 128807, 129192, 127925, 128365, 128412, 129363, 128057, 128691, 129170, 128415, 129213, 128918, 129110, 127883, 129207, 129004, 128383, 128290, 127968, 128714, 129424, 129348, 128434, 128636, 128785, 129335, 128024, 128646, 127951, 129350, 129194, 128651]"
128029,"[127871, 129136, 129397, 128417, 128544, 129132, 129383, 129016, 128119, 128001, 128467, 129486, 129051, 127992, 128190, 128146, 128938, 127898, 127861, 128248, 128959, 127955, 129244, 129255, 127998, 128102, 128819, 127909, 129231, 129293, 128695, 128806, 129273, 128005, 128701, 129369, 129152, 129411, 129258, 129322, 128547, 128098, 127887, 129299, 129106, 128173, 127970, 129022, 127873, 128979, 129333, 129387, 127867, 129412, 129365, 128797, 127950, 128742, 128848, 128446, 129237, 129287, 128927, 129074, 128316, 128937, 128432, 128237, 129419, 128590, 128791, 129421, 128458, 128126, 129886, 128337, 128017, 128311, 129232, 127951, 128227, 129380, 128637, 129398, 128492, 128550, 128440, 128961, 128630, 127856, 128595, 128568, 128675, 129400, 128559, 128968, 128150, 128422, 129392, 128050]"
