aid,similarity_baseline
127936,"[127888, 129259, 128327, 128112, 127870, 128164, 129354, 128823, 128741, 128651, 129078, 128116, 128691, 128290, 127925, 129000, 128490, 129340, 127854, 128415, 128615, 129025, 128936, 128101, 127978, 127968, 128370, 128746, 128416, 129378, 128460, 129067, 127918, 128383, 128594, 129292, 128702, 127860, 127907, 128128, 128478, 128871, 128229, 128471, 129065, 128365, 129375, 128878, 128178, 129370, 128585, 129205, 128254, 128022, 128872, 128616, 129374, 128807, 129252, 128179, 128429, 128599, 129121, 128593, 128497, 127937, 129159, 128733, 129024, 128434, 128015, 129382, 128031, 129381, 129229, 128172, 128375, 128918, 128499, 129151, 128482, 128218, 129042, 129131, 129176, 128452, 128108, 128999, 128225, 128635, 128449, 128087, 128003, 128412, 128170, 128576, 127936, 128757, 128360, 128913]"
127937,"[128812, 128033, 129327, 127939, 128533, 129099, 128015, 128422, 127978, 128460, 129256, 128615, 127942, 129421, 128616, 128482, 127998, 129016, 128311, 128595, 128319, 129237, 129132, 127967, 128152, 128978, 129108, 128760, 128610, 128824, 128710, 128596, 128935, 128894, 128850, 129313, 128169, 128370, 129258, 128048, 128248, 128831, 128449, 128156, 128343, 128434, 128022, 128563, 128736, 127862, 128256, 129141, 128951, 129308, 128043, 128534, 128961, 128368, 127962, 129244, 128883, 129382, 129299, 128693, 128650, 128815, 128891, 128854, 128599, 128126, 128670, 129334, 128834, 128166, 129188, 128253, 128796, 129390, 129397, 128977, 128014, 129175, 128266, 128382, 128778, 128446, 128576, 128577, 129378, 129034, 129486, 128384, 128458, 128541, 128826, 129232, 129888, 129026, 128848, 128553]"
127938,"[129079, 128909, 128124, 128422, 128312, 128826, 128760, 128919, 128916, 129175, 128407, 128485, 129414, 129420, 127950, 128324, 128631, 128750, 129035, 128902, 128041, 129432, 128951, 128748, 129334, 128033, 129286, 128660, 128729, 129343, 129390, 128230, 129272, 128752, 127926, 129311, 128576, 128245, 128860, 127884, 129090, 129178, 128466, 129017, 128747, 128233, 129235, 129237, 127906, 128283, 128479, 128408, 128738, 128604, 128156, 128043, 129387, 128397, 128247, 128467, 129380, 128495, 128791, 128368, 129287, 129385, 128049, 128921, 128513, 129299, 129324, 128330, 129388, 129076, 128256, 128220, 129179, 128335, 128742, 129212, 128293, 128662, 129296, 128268, 128213, 129231, 128577, 129130, 129394, 129077, 128696, 128790, 128824, 129192, 128675, 128550, 128925, 129217, 128926, 128252]"
127939,"[129432, 129358, 128179, 129237, 129175, 128632, 128156, 128544, 128894, 128166, 128588, 128127, 129252, 128452, 128703, 128681, 127993, 128573, 128058, 128568, 128289, 129174, 128644, 129132, 128720, 128248, 128576, 128677, 128655, 128630, 128590, 128350, 128599, 128929, 129026, 128517, 129486, 129258, 128359, 128218, 129296, 128702, 128978, 128826, 128486, 128773, 129159, 128825, 129255, 128124, 128318, 128135, 128432, 129265, 128324, 129074, 129079, 128995, 129382, 128119, 128570, 128921, 128585, 129414, 129334, 128230, 128909, 129287, 128951, 128796, 128550, 128190, 128733, 128619, 128022, 128215, 129374, 128572, 129235, 128658, 128033, 128419, 128467, 127950, 127873, 128214, 129359, 129244, 128559, 128049, 128902, 128015, 128407, 128326, 128742, 128968, 128356, 129025, 128422, 128244]"
127941,"[128714, 128896, 128456, 129267, 129377, 129384, 129282, 128581, 128644, 128248, 128373, 128776, 128326, 128119, 128573, 129074, 128517, 128773, 128260, 128733, 128599, 128266, 128219, 129090, 129026, 128374, 128879, 128570, 127880, 129210, 128544, 129089, 128127, 128821, 129252, 128448, 127871, 127918, 127951, 129218, 128241, 128588, 128702, 129383, 129061, 129292, 128499, 129293, 129733, 129273, 128709, 128543, 129108, 128585, 127879, 128568, 127862, 129369, 128112, 128357, 127854, 128711, 128417, 128906, 128402, 128197, 127950, 128244, 128978, 129024, 129078, 128007, 128339, 128327, 129382, 129380, 128452, 128995, 129242, 128022, 128058, 128487, 128854, 128509, 129308, 128237, 128293, 128050, 129325, 128179, 129412, 128745, 128256, 128591, 128632, 127903, 129011, 128467, 128100, 128778]"
127942,"[128513, 127884, 129235, 128189, 128750, 129362, 127851, 129075, 128220, 128629, 129155, 129119, 128133, 129153, 128309, 128414, 128649, 128893, 129225, 128852, 129175, 129080, 128109, 128349, 129081, 128825, 128587, 128631, 128564, 128566, 129281, 128413, 128647, 129079, 127876, 128407, 128422, 128333, 128247, 128560, 128092, 128328, 128747, 128362, 127976, 128638, 127904, 128827, 128826, 128433, 128324, 128536, 128760, 128900, 129328, 129021, 128516, 128542, 128134, 128919, 128790, 128965, 127980, 129294, 129296, 128909, 128728, 129420, 128400, 128335, 129237, 127973, 129145, 128620, 128810, 129884, 128020, 128676, 127946, 128817, 128124, 128748, 128960, 128162, 129285, 128926, 129302, 128330, 128397, 128245, 128526, 128604, 128485, 128550, 128120, 128941, 128527, 129413, 128099, 127990]"
127943,"[127900, 128838, 128638, 128790, 128342, 129884, 127884, 128536, 128479, 128349, 128233, 127956, 129021, 127964, 128608, 128794, 129225, 128893, 128189, 129075, 129153, 128624, 128407, 128809, 128649, 127991, 128852, 127935, 128010, 128631, 129395, 128247, 128201, 128750, 128916, 128324, 128919, 129076, 128513, 129190, 128555, 129127, 128020, 128115, 129090, 128099, 128516, 128761, 128073, 128841, 127926, 129420, 129410, 128109, 128694, 128507, 128912, 128527, 128548, 128070, 129235, 129155, 128857, 129079, 129119, 128728, 128909, 129302, 128578, 129062, 128772, 128018, 128096, 128153, 127965, 128506, 128124, 128100, 128133, 128647, 128328, 128191, 128268, 128000, 128864, 128409, 128747, 128576, 127876, 128453, 128076, 128366, 128814, 128900, 128574, 127868, 128067, 128330, 128075, 129316]"
127944,"[129342, 128938, 129411, 129311, 129397, 129387, 129400, 129334, 128701, 129287, 127861, 128921, 128645, 128465, 129385, 129273, 127950, 129330, 129486, 129124, 128720, 129355, 128742, 129084, 128467, 129174, 128729, 128190, 129392, 129412, 129369, 128738, 128402, 128880, 128544, 128049, 128368, 129408, 129258, 129419, 128417, 129343, 128675, 129394, 128748, 128127, 129299, 129315, 127880, 127873, 129201, 127871, 128695, 128428, 129357, 128559, 127970, 129366, 129414, 129237, 129051, 128318, 128432, 128456, 129407, 129272, 129324, 129074, 129393, 127943, 128001, 129388, 128933, 128709, 128354, 128017, 129178, 129146, 129399, 127909, 129970, 128819, 129352, 128033, 128951, 128791, 128316, 128258, 128119, 128693, 128173, 128860, 129286, 128491, 128431, 129231, 129398, 129372, 128590, 128630]"
127945,"[127978, 129310, 129164, 128482, 128112, 129229, 128541, 128129, 128192, 128172, 128375, 128031, 128636, 128815, 128812, 127998, 128854, 128595, 128434, 128685, 129099, 128460, 128370, 129317, 129888, 128616, 128741, 128371, 128449, 128628, 128710, 128110, 128757, 128399, 128148, 129011, 128518, 127977, 129403, 129210, 128533, 128290, 128746, 127941, 128538, 128440, 128481, 127854, 127937, 129118, 129256, 128596, 128275, 128534, 128883, 128216, 128446, 128400, 128194, 127971, 128319, 128872, 129292, 127899, 129381, 128609, 128178, 128164, 127962, 128483, 128778, 128821, 128850, 129378, 128089, 129417, 128767, 129108, 128615, 127905, 128650, 129022, 129195, 129034, 129132, 128654, 128697, 128879, 128422, 127887, 129331, 127951, 129231, 128551, 129131, 129176, 128651, 129173, 127968, 128343]"
127946,"[128124, 128909, 127852, 127923, 128675, 129279, 128660, 128750, 129175, 128826, 129079, 128604, 129362, 128513, 128806, 128902, 129231, 128362, 128707, 128422, 128921, 129082, 128035, 128062, 127950, 128220, 129037, 129287, 129057, 128673, 128825, 128742, 128414, 128964, 128190, 128337, 128230, 129397, 128167, 129343, 129262, 128696, 127929, 128622, 128485, 129311, 128041, 129420, 128817, 129299, 128760, 127895, 129132, 129400, 129146, 128450, 128633, 128407, 128467, 129414, 128092, 129268, 127873, 128960, 129272, 129324, 128397, 129270, 129212, 129178, 129091, 127949, 128324, 128091, 129080, 128968, 129385, 128253, 129135, 128669, 128752, 128072, 128133, 128966, 128049, 128729, 128526, 128791, 129001, 129387, 129296, 128033, 128860, 128754, 129077, 128721, 129235, 128747, 128463, 129394]"
127947,"[128623, 128115, 128329, 129105, 128040, 128414, 129097, 128722, 129001, 128949, 128676, 128505, 128217, 128582, 128864, 128539, 128223, 128433, 129389, 128993, 128462, 128330, 129277, 128524, 128620, 128310, 128259, 128739, 129301, 129246, 129402, 128198, 127851, 128750, 128762, 128418, 129052, 128755, 128160, 128297, 129190, 128647, 129111, 129068, 129255, 128018, 128053, 128000, 127987, 128634, 128926, 128045, 128134, 128201, 128624, 129305, 129280, 128574, 129351, 129364, 128960, 128587, 129333, 127972, 128507, 127858, 127994, 128876, 128968, 129296, 129045, 128076, 129212, 128604, 128183, 129386, 129119, 127876, 128627, 127875, 129279, 127981, 128138, 129126, 129365, 128909, 129161, 128713, 128376, 128637, 128220, 128288, 128263, 128669, 129198, 128211, 128747, 129240, 128798, 129235]"
127948,"[128135, 129025, 128452, 128419, 128058, 128350, 129166, 128658, 128179, 128575, 128015, 128327, 127853, 129260, 128545, 128688, 129159, 129374, 129000, 128659, 128702, 128655, 128163, 128178, 128740, 128691, 128112, 128593, 127939, 128850, 128229, 128003, 127925, 128244, 129099, 127860, 128166, 128815, 128156, 128460, 128101, 128811, 129354, 128703, 129078, 128681, 129230, 128678, 129188, 128383, 127874, 128415, 128823, 127854, 128615, 128585, 128116, 128486, 128370, 128403, 128110, 128650, 129375, 128571, 128936, 129067, 128651, 128471, 128894, 128326, 128613, 129292, 129358, 128218, 128478, 128356, 129002, 128616, 127918, 128732, 129065, 128771, 128837, 128594, 128978, 128476, 129186, 128164, 129313, 128807, 128365, 128341, 128490, 128250, 128799, 129205, 128570, 128222, 129131, 129176]"
127949,"[128871, 128164, 128936, 128179, 129078, 129374, 129025, 128575, 128327, 128615, 129131, 129176, 128341, 128651, 128197, 127853, 128214, 128702, 129065, 128486, 127854, 129016, 128736, 128003, 129424, 128112, 128616, 129375, 128872, 129292, 128385, 128166, 128254, 128460, 129354, 128815, 128799, 129378, 128165, 128691, 128225, 128383, 128655, 128571, 128646, 127925, 128024, 129370, 127870, 128823, 128290, 128740, 128644, 128415, 128229, 127967, 128999, 128478, 128390, 127977, 127939, 129108, 128287, 129099, 128888, 129359, 129188, 128022, 128110, 128813, 129129, 128370, 129340, 128746, 128894, 128156, 128128, 128244, 128452, 128741, 128596, 129328, 127888, 129066, 129252, 128365, 127936, 128015, 129230, 128878, 129151, 128058, 128319, 129307, 127978, 128658, 129267, 129205, 128424, 128569]"
127950,"[128124, 128909, 129380, 128293, 128230, 127950, 129175, 129343, 129237, 129074, 129079, 128417, 129394, 129244, 128738, 128826, 128237, 128995, 129400, 129287, 128120, 129272, 128001, 128645, 128022, 128467, 129258, 128316, 129414, 127871, 127909, 128754, 128729, 128902, 128256, 129397, 128961, 128745, 128033, 128422, 127998, 129432, 129108, 127861, 129421, 128432, 129299, 128894, 128830, 128709, 129286, 129101, 128368, 128619, 128119, 128921, 128485, 128760, 127873, 128752, 128742, 129387, 129407, 128190, 129377, 129311, 128821, 128127, 129352, 129231, 128973, 129174, 128517, 128773, 128938, 129132, 128352, 129412, 129324, 128253, 129156, 128248, 128550, 128880, 127970, 129293, 129192, 128905, 129308, 128385, 128397, 128675, 128408, 128576, 129084, 129315, 129334, 129016, 128982, 128660]"
127951,"[128179, 128248, 128326, 129432, 128058, 129358, 128632, 128350, 129026, 128703, 128655, 128419, 128585, 128218, 129252, 128568, 128573, 128677, 128476, 128135, 128517, 128452, 128588, 129260, 128599, 128403, 129243, 128127, 129166, 128732, 129159, 129083, 128575, 128702, 128681, 128978, 129382, 128576, 128544, 129313, 128658, 128356, 128015, 128112, 128929, 129230, 128166, 128725, 128224, 129049, 129183, 128156, 128348, 128327, 129237, 128427, 128545, 128688, 128266, 128022, 128569, 128698, 129007, 129256, 128486, 129025, 128146, 128244, 128851, 127980, 128163, 129421, 128694, 129188, 128591, 129292, 128771, 128894, 128674, 128219, 128475, 128733, 129002, 127939, 128289, 128740, 128237, 128678, 128171, 129175, 127950, 127999, 128570, 128482, 128122, 128180, 128562, 128124, 129325, 128197]"
127952,"[128247, 129063, 128513, 128549, 128750, 128008, 128059, 129297, 128300, 129088, 129017, 129285, 128164, 128253, 129195, 129019, 127895, 128848, 128786, 128191, 128351, 129022, 128951, 128689, 128410, 128526, 128705, 127992, 129045, 128696, 128504, 127948, 129299, 128063, 128256, 129220, 128315, 128619, 128595, 128197, 128853, 128839, 128231, 128065, 128449, 129118, 128422, 128995, 128307, 128813, 128200, 128910, 128824, 128805, 128255, 128086, 128203, 128348, 128438, 129078, 129081, 129231, 128810, 128834, 128590, 128589, 128230, 128931, 128611, 127904, 129251, 128728, 128183, 128002, 128167, 128902, 129296, 128275, 128391, 128822, 129359, 127979, 128082, 128919, 128704, 128049, 128609, 128974, 129378, 129308, 128699, 128757, 128898, 129198, 128523, 129410, 128947, 127975, 128942, 128102]"
127953,"[128119, 128127, 129255, 129174, 129074, 128572, 129258, 128630, 128559, 128588, 129342, 129237, 128544, 128720, 128619, 128146, 129419, 127950, 128219, 128570, 129084, 128402, 129397, 129287, 128573, 127871, 129358, 128590, 128738, 128819, 128701, 128896, 129273, 128938, 129365, 127861, 128644, 129411, 127992, 129486, 128968, 128732, 128599, 128695, 128359, 127993, 128467, 128491, 127970, 129387, 128733, 128475, 129357, 128001, 128190, 129407, 129324, 129333, 128021, 129330, 127909, 128417, 127858, 129388, 128782, 128742, 128606, 128289, 128456, 129311, 128325, 128702, 128568, 128776, 128428, 127880, 128933, 128729, 129383, 129016, 129369, 129244, 128355, 128791, 128135, 128248, 129412, 129203, 129432, 128581, 129352, 129355, 128354, 129334, 129396, 129400, 129132, 129267, 128709, 128830]"
127954,"[128658, 128703, 128419, 129260, 128179, 128135, 128655, 128545, 128688, 129432, 129243, 128250, 128659, 128568, 128452, 129166, 128573, 128244, 128476, 128579, 128350, 128289, 129255, 128403, 128058, 128544, 128732, 128571, 129351, 128588, 128166, 128215, 128929, 128851, 128021, 129358, 128575, 128681, 128894, 128819, 128517, 128677, 128156, 129026, 128781, 128326, 128006, 128475, 129230, 128219, 129025, 129265, 128632, 129333, 129237, 128127, 128630, 128248, 128591, 129083, 129159, 128408, 127853, 128359, 128146, 128833, 128599, 128572, 129054, 128796, 128702, 129252, 128119, 128576, 128356, 128327, 128197, 129338, 129175, 128995, 129188, 129330, 129074, 128825, 129970, 129319, 128283, 129486, 128427, 129227, 128660, 128585, 127932, 128678, 128539, 129290, 128745, 128436, 128318, 129296]"
127955,"[128041, 128671, 129235, 128220, 129366, 127915, 128747, 128324, 129119, 128507, 128814, 128270, 128826, 127972, 128433, 129970, 128791, 128109, 127868, 128513, 129062, 128259, 128310, 127982, 128902, 128631, 128151, 129080, 128198, 128602, 129262, 129097, 128330, 129105, 128092, 128335, 128464, 127879, 128706, 128277, 128768, 128042, 127957, 128418, 128660, 129057, 129111, 128245, 127881, 129204, 128954, 128750, 129187, 128676, 128407, 128951, 129145, 127963, 129365, 128367, 128325, 129362, 129296, 129031, 128721, 128265, 127876, 127946, 128457, 128376, 128048, 129208, 129280, 129395, 127980, 129288, 128422, 128288, 128328, 128675, 128420, 129217, 129211, 129268, 128466, 128133, 128184, 128421, 129371, 128926, 128540, 128493, 129061, 128647, 128072, 128114, 128294, 128555, 127906, 129168]"
127956,"[129327, 128553, 128894, 129328, 128977, 128122, 128978, 128311, 128033, 129421, 127958, 128152, 129175, 128650, 128015, 128022, 129313, 128745, 128797, 128257, 129322, 129132, 129237, 127939, 128169, 128677, 129247, 129099, 128488, 128577, 128693, 129232, 128014, 127862, 127942, 128447, 129108, 128269, 129141, 128316, 128150, 128156, 128319, 128460, 128495, 128662, 129264, 129258, 129188, 128090, 128550, 128760, 129005, 129413, 127980, 128048, 128216, 128166, 127967, 129101, 129196, 128850, 128616, 129256, 128951, 129432, 127998, 128163, 128952, 127973, 128323, 128215, 128043, 128825, 128485, 128935, 129291, 129353, 128266, 128353, 129374, 129343, 128826, 129390, 129201, 128961, 128995, 128754, 128834, 129159, 128268, 128670, 128736, 128796, 128352, 129080, 128422, 128343, 128001, 128086]"
127957,"[128667, 128183, 128457, 129080, 128333, 129401, 128926, 128676, 129221, 129281, 128513, 128328, 128507, 127946, 128045, 129054, 128602, 128255, 129081, 128789, 128458, 128750, 128362, 128134, 128418, 128184, 128076, 129362, 127972, 128505, 128217, 128503, 128211, 128803, 129496, 129105, 130168, 128797, 128269, 129234, 127921, 129296, 128527, 129322, 128289, 128652, 129031, 128376, 128489, 128330, 128721, 128549, 128639, 128102, 128566, 129155, 129285, 127857, 128496, 129106, 129288, 127934, 128675, 128227, 127876, 128680, 128099, 129119, 130688, 128955, 128617, 128469, 128253, 128381, 128951, 128625, 128540, 128728, 128560, 129195, 129152, 128982, 129208, 129295, 128706, 128092, 127988, 129097, 128345, 128966, 128018, 128574, 128627, 129047, 129111, 128300, 129149, 128432, 129361, 129299]"
127959,"[127970, 128258, 129287, 128701, 128428, 128417, 128021, 127861, 127909, 127871, 128939, 129315, 128830, 129356, 129124, 128001, 128880, 128738, 129397, 128630, 129258, 128203, 127858, 128190, 129244, 128938, 129237, 128492, 129334, 128961, 129486, 129084, 129400, 128793, 128173, 129380, 128969, 129407, 128119, 128465, 128368, 128568, 128352, 127950, 128272, 129324, 127943, 129255, 129342, 128634, 128559, 129293, 129299, 128475, 129411, 129387, 128590, 128618, 128359, 128432, 128237, 128283, 129033, 128017, 129074, 128979, 129136, 129016, 129269, 129101, 128040, 128256, 127873, 129311, 129383, 128402, 128127, 128408, 128645, 128456, 128782, 128544, 129152, 128988, 128935, 129343, 128933, 129352, 127998, 128742, 128431, 128391, 127880, 128573, 129319, 128720, 129243, 128467, 127867, 129414]"
